== 2024-02-26 16:10:33.257856 == | ================启动Log================
== 2024-02-26 17:02:03.009996 writeLog== | k线完结,{'e': 'kline', 'E': 1708938123000, 's': 'AGLDUSDT', 'k': {'t': 1708938060000, 'T': 1708938119999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56491611, 'L': 56491796, 'o': '1.4428000', 'c': '1.4394000', 'h': '1.4429000', 'l': '1.4380000', 'v': '6541', 'n': 186, 'x': True, 'q': '9419.8113000', 'V': '1438', 'Q': '2071.6015000', 'B': '0'}}
== 2024-02-26 17:03:00.427399 writeLog== | k线完结,{'e': 'kline', 'E': 1708938180349, 's': 'AGLDUSDT', 'k': {'t': 1708938120000, 'T': 1708938179999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56491797, 'L': 56491949, 'o': '1.4399000', 'c': '1.4423000', 'h': '1.4440000', 'l': '1.4399000', 'v': '6966', 'n': 153, 'x': True, 'q': '10044.6567000', 'V': '5663', 'Q': '8165.6236000', 'B': '0'}}
== 2024-02-26 17:03:07.378457 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1708938187378, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-26 17:04:01.261961 writeLog== | k线完结,{'e': 'kline', 'E': 1708938241232, 's': 'AGLDUSDT', 'k': {'t': 1708938180000, 'T': 1708938239999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56491950, 'L': 56492044, 'o': '1.4420000', 'c': '1.4419000', 'h': '1.4443000', 'l': '1.4419000', 'v': '2783', 'n': 95, 'x': True, 'q': '4015.3899000', 'V': '1256', 'Q': '1812.3946000', 'B': '0'}}
== 2024-02-26 17:05:01.261450 writeLog== | k线完结,{'e': 'kline', 'E': 1708938301193, 's': 'AGLDUSDT', 'k': {'t': 1708938240000, 'T': 1708938299999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56492045, 'L': 56492105, 'o': '1.4420000', 'c': '1.4432000', 'h': '1.4447000', 'l': '1.4419000', 'v': '6416', 'n': 61, 'x': True, 'q': '9258.7704000', 'V': '4066', 'Q': '5866.9650000', 'B': '0'}}
== 2024-02-26 17:06:01.681301 writeLog== | k线完结,{'e': 'kline', 'E': 1708938361678, 's': 'AGLDUSDT', 'k': {'t': 1708938300000, 'T': 1708938359999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56492106, 'L': 56492174, 'o': '1.4432000', 'c': '1.4428000', 'h': '1.4433000', 'l': '1.4420000', 'v': '2657', 'n': 69, 'x': True, 'q': '3833.1395000', 'V': '1325', 'Q': '1911.2748000', 'B': '0'}}
== 2024-02-26 17:07:00.053153 writeLog== | k线完结,{'e': 'kline', 'E': 1708938420033, 's': 'AGLDUSDT', 'k': {'t': 1708938360000, 'T': 1708938419999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56492175, 'L': 56492245, 'o': '1.4429000', 'c': '1.4427000', 'h': '1.4433000', 'l': '1.4418000', 'v': '1030', 'n': 71, 'x': True, 'q': '1485.7437000', 'V': '706', 'Q': '1018.3383000', 'B': '0'}}
== 2024-02-26 17:08:03.010712 writeLog== | k线完结,{'e': 'kline', 'E': 1708938483000, 's': 'AGLDUSDT', 'k': {'t': 1708938420000, 'T': 1708938479999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56492246, 'L': 56492361, 'o': '1.4425000', 'c': '1.4401000', 'h': '1.4425000', 'l': '1.4394000', 'v': '5698', 'n': 116, 'x': True, 'q': '8207.8266000', 'V': '1358', 'Q': '1955.5919000', 'B': '0'}}
== 2024-02-26 17:09:01.839530 writeLog== | k线完结,{'e': 'kline', 'E': 1708938541828, 's': 'AGLDUSDT', 'k': {'t': 1708938480000, 'T': 1708938539999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56492362, 'L': 56492540, 'o': '1.4401000', 'c': '1.4386000', 'h': '1.4401000', 'l': '1.4360000', 'v': '19371', 'n': 179, 'x': True, 'q': '27834.2046000', 'V': '1029', 'Q': '1479.3913000', 'B': '0'}}
== 2024-02-26 17:10:01.657444 writeLog== | k线完结,{'e': 'kline', 'E': 1708938601657, 's': 'AGLDUSDT', 'k': {'t': 1708938540000, 'T': 1708938599999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56492541, 'L': 56492650, 'o': '1.4388000', 'c': '1.4419000', 'h': '1.4419000', 'l': '1.4386000', 'v': '4813', 'n': 110, 'x': True, 'q': '6932.8277000', 'V': '4404', 'Q': '6344.2214000', 'B': '0'}}
== 2024-02-26 17:11:01.534526 writeLog== | k线完结,{'e': 'kline', 'E': 1708938661516, 's': 'AGLDUSDT', 'k': {'t': 1708938600000, 'T': 1708938659999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56492651, 'L': 56492724, 'o': '1.4420000', 'c': '1.4410000', 'h': '1.4423000', 'l': '1.4409000', 'v': '1927', 'n': 74, 'x': True, 'q': '2777.6622000', 'V': '1211', 'Q': '1745.4631000', 'B': '0'}}
== 2024-02-26 17:12:03.024035 writeLog== | k线完结,{'e': 'kline', 'E': 1708938723001, 's': 'AGLDUSDT', 'k': {'t': 1708938660000, 'T': 1708938719999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56492725, 'L': 56492750, 'o': '1.4411000', 'c': '1.4419000', 'h': '1.4419000', 'l': '1.4411000', 'v': '1448', 'n': 26, 'x': True, 'q': '2087.2389000', 'V': '673', 'Q': '970.0080000', 'B': '0'}}
== 2024-02-26 17:13:01.624254 writeLog== | k线完结,{'e': 'kline', 'E': 1708938781561, 's': 'AGLDUSDT', 'k': {'t': 1708938720000, 'T': 1708938779999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56492751, 'L': 56492941, 'o': '1.4414000', 'c': '1.4402000', 'h': '1.4430000', 'l': '1.4392000', 'v': '13471', 'n': 191, 'x': True, 'q': '19408.5295000', 'V': '4041', 'Q': '5827.0916000', 'B': '0'}}
== 2024-02-26 17:14:00.538568 writeLog== | k线完结,{'e': 'kline', 'E': 1708938840484, 's': 'AGLDUSDT', 'k': {'t': 1708938780000, 'T': 1708938839999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56492942, 'L': 56493107, 'o': '1.4401000', 'c': '1.4381000', 'h': '1.4401000', 'l': '1.4367000', 'v': '6445', 'n': 166, 'x': True, 'q': '9268.9249000', 'V': '2300', 'Q': '3307.3452000', 'B': '0'}}
== 2024-02-26 17:15:00.413766 writeLog== | k线完结,{'e': 'kline', 'E': 1708938900314, 's': 'AGLDUSDT', 'k': {'t': 1708938840000, 'T': 1708938899999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56493108, 'L': 56493194, 'o': '1.4382000', 'c': '1.4421000', 'h': '1.4421000', 'l': '1.4382000', 'v': '2167', 'n': 87, 'x': True, 'q': '3120.6634000', 'V': '1982', 'Q': '2854.3584000', 'B': '0'}}
== 2024-02-26 17:16:03.018797 writeLog== | k线完结,{'e': 'kline', 'E': 1708938963000, 's': 'AGLDUSDT', 'k': {'t': 1708938900000, 'T': 1708938959999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56493195, 'L': 56493326, 'o': '1.4420000', 'c': '1.4414000', 'h': '1.4436000', 'l': '1.4409000', 'v': '4728', 'n': 132, 'x': True, 'q': '6817.9677000', 'V': '1524', 'Q': '2197.5161000', 'B': '0'}}
== 2024-02-26 17:17:00.968787 writeLog== | k线完结,{'e': 'kline', 'E': 1708939020953, 's': 'AGLDUSDT', 'k': {'t': 1708938960000, 'T': 1708939019999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56493327, 'L': 56493454, 'o': '1.4411000', 'c': '1.4379000', 'h': '1.4416000', 'l': '1.4379000', 'v': '4865', 'n': 128, 'x': True, 'q': '7007.6581000', 'V': '3381', 'Q': '4871.4875000', 'B': '0'}}
== 2024-02-26 17:18:00.249201 writeLog== | k线完结,{'e': 'kline', 'E': 1708939080190, 's': 'AGLDUSDT', 'k': {'t': 1708939020000, 'T': 1708939079999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56493455, 'L': 56493571, 'o': '1.4384000', 'c': '1.4385000', 'h': '1.4401000', 'l': '1.4366000', 'v': '3876', 'n': 117, 'x': True, 'q': '5576.5905000', 'V': '2129', 'Q': '3063.2362000', 'B': '0'}}
== 2024-02-26 17:19:00.173984 writeLog== | k线完结,{'e': 'kline', 'E': 1708939140141, 's': 'AGLDUSDT', 'k': {'t': 1708939080000, 'T': 1708939139999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56493572, 'L': 56494042, 'o': '1.4389000', 'c': '1.4304000', 'h': '1.4403000', 'l': '1.4290000', 'v': '36850', 'n': 471, 'x': True, 'q': '52775.3775000', 'V': '9519', 'Q': '13656.6959000', 'B': '0'}}
== 2024-02-26 17:20:00.512078 writeLog== | k线完结,{'e': 'kline', 'E': 1708939200413, 's': 'AGLDUSDT', 'k': {'t': 1708939140000, 'T': 1708939199999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56494043, 'L': 56494378, 'o': '1.4301000', 'c': '1.4292000', 'h': '1.4314000', 'l': '1.4269000', 'v': '14613', 'n': 336, 'x': True, 'q': '20887.0018000', 'V': '6245', 'Q': '8927.5326000', 'B': '0'}}
== 2024-02-26 17:20:14.523129 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1708939214522, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-26 17:21:00.526128 writeLog== | k线完结,{'e': 'kline', 'E': 1708939260426, 's': 'AGLDUSDT', 'k': {'t': 1708939200000, 'T': 1708939259999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56494379, 'L': 56494689, 'o': '1.4290000', 'c': '1.4283000', 'h': '1.4319000', 'l': '1.4262000', 'v': '22142', 'n': 311, 'x': True, 'q': '31643.7071000', 'V': '12781', 'Q': '18267.3181000', 'B': '0'}}
== 2024-02-26 17:22:01.091632 writeLog== | k线完结,{'e': 'kline', 'E': 1708939321071, 's': 'AGLDUSDT', 'k': {'t': 1708939260000, 'T': 1708939319999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56494690, 'L': 56495040, 'o': '1.4284000', 'c': '1.4271000', 'h': '1.4305000', 'l': '1.4250000', 'v': '45496', 'n': 351, 'x': True, 'q': '64960.6785000', 'V': '30460', 'Q': '43503.8701000', 'B': '0'}}
== 2024-02-26 17:23:00.378467 writeLog== | k线完结,{'e': 'kline', 'E': 1708939380279, 's': 'AGLDUSDT', 'k': {'t': 1708939320000, 'T': 1708939379999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56495041, 'L': 56495384, 'o': '1.4276000', 'c': '1.4323000', 'h': '1.4337000', 'l': '1.4273000', 'v': '12994', 'n': 344, 'x': True, 'q': '18600.6171000', 'V': '8135', 'Q': '11646.9826000', 'B': '0'}}
== 2024-02-26 17:24:00.311835 writeLog== | k线完结,{'e': 'kline', 'E': 1708939440256, 's': 'AGLDUSDT', 'k': {'t': 1708939380000, 'T': 1708939439999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56495385, 'L': 56495573, 'o': '1.4327000', 'c': '1.4327000', 'h': '1.4350000', 'l': '1.4318000', 'v': '7288', 'n': 189, 'x': True, 'q': '10447.3655000', 'V': '4481', 'Q': '6424.1957000', 'B': '0'}}
== 2024-02-26 17:25:01.217176 writeLog== | k线完结,{'e': 'kline', 'E': 1708939501170, 's': 'AGLDUSDT', 'k': {'t': 1708939440000, 'T': 1708939499999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56495574, 'L': 56495697, 'o': '1.4328000', 'c': '1.4315000', 'h': '1.4328000', 'l': '1.4305000', 'v': '6303', 'n': 124, 'x': True, 'q': '9023.0152000', 'V': '1520', 'Q': '2176.5046000', 'B': '0'}}
== 2024-02-26 17:26:00.672726 writeLog== | k线完结,{'e': 'kline', 'E': 1708939560638, 's': 'AGLDUSDT', 'k': {'t': 1708939500000, 'T': 1708939559999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56495698, 'L': 56495853, 'o': '1.4322000', 'c': '1.4305000', 'h': '1.4322000', 'l': '1.4297000', 'v': '10184', 'n': 156, 'x': True, 'q': '14570.0247000', 'V': '4973', 'Q': '7113.5194000', 'B': '0'}}
== 2024-02-26 17:27:00.842117 writeLog== | k线完结,{'e': 'kline', 'E': 1708939620827, 's': 'AGLDUSDT', 'k': {'t': 1708939560000, 'T': 1708939619999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56495854, 'L': 56495920, 'o': '1.4305000', 'c': '1.4307000', 'h': '1.4313000', 'l': '1.4290000', 'v': '3405', 'n': 67, 'x': True, 'q': '4869.4724000', 'V': '1317', 'Q': '1883.3055000', 'B': '0'}}
== 2024-02-26 17:28:00.708371 writeLog== | k线完结,{'e': 'kline', 'E': 1708939680641, 's': 'AGLDUSDT', 'k': {'t': 1708939620000, 'T': 1708939679999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56495921, 'L': 56496045, 'o': '1.4300000', 'c': '1.4262000', 'h': '1.4300000', 'l': '1.4262000', 'v': '6891', 'n': 125, 'x': True, 'q': '9841.0403000', 'V': '2325', 'Q': '3320.4450000', 'B': '0'}}
== 2024-02-26 17:29:00.526133 writeLog== | k线完结,{'e': 'kline', 'E': 1708939740441, 's': 'AGLDUSDT', 'k': {'t': 1708939680000, 'T': 1708939739999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56496046, 'L': 56496137, 'o': '1.4262000', 'c': '1.4256000', 'h': '1.4283000', 'l': '1.4254000', 'v': '4853', 'n': 92, 'x': True, 'q': '6922.6632000', 'V': '1771', 'Q': '2526.0263000', 'B': '0'}}
== 2024-02-26 17:30:00.641683 writeLog== | k线完结,{'e': 'kline', 'E': 1708939800556, 's': 'AGLDUSDT', 'k': {'t': 1708939740000, 'T': 1708939799999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56496138, 'L': 56496210, 'o': '1.4257000', 'c': '1.4256000', 'h': '1.4274000', 'l': '1.4256000', 'v': '5446', 'n': 73, 'x': True, 'q': '7767.7791000', 'V': '2142', 'Q': '3055.9073000', 'B': '0'}}
== 2024-02-26 17:31:00.439058 writeLog== | k线完结,{'e': 'kline', 'E': 1708939860374, 's': 'AGLDUSDT', 'k': {'t': 1708939800000, 'T': 1708939859999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56496211, 'L': 56496353, 'o': '1.4250000', 'c': '1.4284000', 'h': '1.4287000', 'l': '1.4247000', 'v': '5959', 'n': 143, 'x': True, 'q': '8499.3891000', 'V': '3760', 'Q': '5363.4039000', 'B': '0'}}
== 2024-02-26 17:32:01.612182 writeLog== | k线完结,{'e': 'kline', 'E': 1708939921499, 's': 'AGLDUSDT', 'k': {'t': 1708939860000, 'T': 1708939919999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56496354, 'L': 56496473, 'o': '1.4285000', 'c': '1.4283000', 'h': '1.4301000', 'l': '1.4265000', 'v': '4502', 'n': 120, 'x': True, 'q': '6428.9623000', 'V': '1574', 'Q': '2247.6329000', 'B': '0'}}
== 2024-02-26 17:33:00.210409 writeLog== | k线完结,{'e': 'kline', 'E': 1708939980143, 's': 'AGLDUSDT', 'k': {'t': 1708939920000, 'T': 1708939979999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56496474, 'L': 56496730, 'o': '1.4281000', 'c': '1.4230000', 'h': '1.4282000', 'l': '1.4209000', 'v': '17036', 'n': 257, 'x': True, 'q': '24257.5212000', 'V': '5224', 'Q': '7448.0888000', 'B': '0'}}
== 2024-02-26 17:34:01.455592 writeLog== | k线完结,{'e': 'kline', 'E': 1708940041372, 's': 'AGLDUSDT', 'k': {'t': 1708939980000, 'T': 1708940039999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56496731, 'L': 56496952, 'o': '1.4231000', 'c': '1.4254000', 'h': '1.4280000', 'l': '1.4231000', 'v': '9851', 'n': 222, 'x': True, 'q': '14053.1568000', 'V': '6567', 'Q': '9368.7978000', 'B': '0'}}
== 2024-02-26 17:35:00.706693 writeLog== | k线完结,{'e': 'kline', 'E': 1708940100612, 's': 'AGLDUSDT', 'k': {'t': 1708940040000, 'T': 1708940099999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56496953, 'L': 56497151, 'o': '1.4252000', 'c': '1.4219000', 'h': '1.4268000', 'l': '1.4202000', 'v': '6594', 'n': 199, 'x': True, 'q': '9386.1615000', 'V': '3472', 'Q': '4943.8618000', 'B': '0'}}
== 2024-02-26 17:36:00.946875 writeLog== | k线完结,{'e': 'kline', 'E': 1708940160873, 's': 'AGLDUSDT', 'k': {'t': 1708940100000, 'T': 1708940159999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56497152, 'L': 56497396, 'o': '1.4220000', 'c': '1.4209000', 'h': '1.4271000', 'l': '1.4209000', 'v': '14650', 'n': 245, 'x': True, 'q': '20862.8489000', 'V': '9087', 'Q': '12941.3921000', 'B': '0'}}
== 2024-02-26 17:37:00.615971 writeLog== | k线完结,{'e': 'kline', 'E': 1708940220465, 's': 'AGLDUSDT', 'k': {'t': 1708940160000, 'T': 1708940219999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56497397, 'L': 56497745, 'o': '1.4208000', 'c': '1.4200000', 'h': '1.4244000', 'l': '1.4197000', 'v': '18825', 'n': 349, 'x': True, 'q': '26765.1925000', 'V': '9124', 'Q': '12972.9535000', 'B': '0'}}
== 2024-02-26 17:38:03.023927 writeLog== | k线完结,{'e': 'kline', 'E': 1708940283001, 's': 'AGLDUSDT', 'k': {'t': 1708940220000, 'T': 1708940279999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56497746, 'L': 56498228, 'o': '1.4198000', 'c': '1.4222000', 'h': '1.4241000', 'l': '1.4140000', 'v': '37555', 'n': 483, 'x': True, 'q': '53246.0577000', 'V': '14407', 'Q': '20448.0211000', 'B': '0'}}
== 2024-02-26 17:39:02.714903 writeLog== | k线完结,{'e': 'kline', 'E': 1708940342673, 's': 'AGLDUSDT', 'k': {'t': 1708940280000, 'T': 1708940339999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56498229, 'L': 56498386, 'o': '1.4227000', 'c': '1.4194000', 'h': '1.4227000', 'l': '1.4193000', 'v': '8263', 'n': 158, 'x': True, 'q': '11743.3492000', 'V': '2349', 'Q': '3338.9748000', 'B': '0'}}
== 2024-02-26 17:39:23.480499 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1708940363480, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-26 17:40:00.698873 writeLog== | k线完结,{'e': 'kline', 'E': 1708940400527, 's': 'AGLDUSDT', 'k': {'t': 1708940340000, 'T': 1708940399999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56498387, 'L': 56498597, 'o': '1.4195000', 'c': '1.4153000', 'h': '1.4195000', 'l': '1.4148000', 'v': '12363', 'n': 211, 'x': True, 'q': '17506.8982000', 'V': '3580', 'Q': '5071.0880000', 'B': '0'}}
== 2024-02-26 17:41:01.484318 writeLog== | k线完结,{'e': 'kline', 'E': 1708940461391, 's': 'AGLDUSDT', 'k': {'t': 1708940400000, 'T': 1708940459999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56498598, 'L': 56498867, 'o': '1.4152000', 'c': '1.4187000', 'h': '1.4191000', 'l': '1.4134000', 'v': '23709', 'n': 270, 'x': True, 'q': '33562.0034000', 'V': '7373', 'Q': '10444.2538000', 'B': '0'}}
== 2024-02-26 17:42:00.196249 writeLog== | k线完结,{'e': 'kline', 'E': 1708940520141, 's': 'AGLDUSDT', 'k': {'t': 1708940460000, 'T': 1708940519999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56498868, 'L': 56499044, 'o': '1.4186000', 'c': '1.4220000', 'h': '1.4220000', 'l': '1.4171000', 'v': '10945', 'n': 177, 'x': True, 'q': '15540.4214000', 'V': '9267', 'Q': '13160.1311000', 'B': '0'}}
== 2024-02-26 17:43:01.820381 writeLog== | k线完结,{'e': 'kline', 'E': 1708940581755, 's': 'AGLDUSDT', 'k': {'t': 1708940520000, 'T': 1708940579999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56499045, 'L': 56499131, 'o': '1.4220000', 'c': '1.4200000', 'h': '1.4238000', 'l': '1.4196000', 'v': '2225', 'n': 87, 'x': True, 'q': '3163.3782000', 'V': '968', 'Q': '1377.0315000', 'B': '0'}}
== 2024-02-26 17:44:00.352951 writeLog== | k线完结,{'e': 'kline', 'E': 1708940640281, 's': 'AGLDUSDT', 'k': {'t': 1708940580000, 'T': 1708940639999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56499132, 'L': 56499332, 'o': '1.4199000', 'c': '1.4160000', 'h': '1.4199000', 'l': '1.4147000', 'v': '8195', 'n': 201, 'x': True, 'q': '11608.3617000', 'V': '3137', 'Q': '4442.1465000', 'B': '0'}}
== 2024-02-26 17:45:00.632425 writeLog== | k线完结,{'e': 'kline', 'E': 1708940700493, 's': 'AGLDUSDT', 'k': {'t': 1708940640000, 'T': 1708940699999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56499333, 'L': 56499520, 'o': '1.4162000', 'c': '1.4132000', 'h': '1.4171000', 'l': '1.4129000', 'v': '9950', 'n': 188, 'x': True, 'q': '14074.2790000', 'V': '4394', 'Q': '6216.3962000', 'B': '0'}}
== 2024-02-26 17:46:00.872550 writeLog== | k线完结,{'e': 'kline', 'E': 1708940760805, 's': 'AGLDUSDT', 'k': {'t': 1708940700000, 'T': 1708940759999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56499521, 'L': 56499815, 'o': '1.4129000', 'c': '1.4173000', 'h': '1.4178000', 'l': '1.4105000', 'v': '25175', 'n': 295, 'x': True, 'q': '35581.5640000', 'V': '10176', 'Q': '14394.4107000', 'B': '0'}}
== 2024-02-26 17:47:01.132437 writeLog== | k线完结,{'e': 'kline', 'E': 1708940821114, 's': 'AGLDUSDT', 'k': {'t': 1708940760000, 'T': 1708940819999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56499816, 'L': 56499891, 'o': '1.4176000', 'c': '1.4203000', 'h': '1.4218000', 'l': '1.4176000', 'v': '2292', 'n': 76, 'x': True, 'q': '3255.4203000', 'V': '1134', 'Q': '1610.4433000', 'B': '0'}}
== 2024-02-26 17:48:03.029259 writeLog== | k线完结,{'e': 'kline', 'E': 1708940883000, 's': 'AGLDUSDT', 'k': {'t': 1708940820000, 'T': 1708940879999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56499892, 'L': 56499976, 'o': '1.4203000', 'c': '1.4219000', 'h': '1.4219000', 'l': '1.4190000', 'v': '3291', 'n': 85, 'x': True, 'q': '4673.5748000', 'V': '2040', 'Q': '2897.4103000', 'B': '0'}}
== 2024-02-26 17:49:00.825898 writeLog== | k线完结,{'e': 'kline', 'E': 1708940940748, 's': 'AGLDUSDT', 'k': {'t': 1708940880000, 'T': 1708940939999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56499977, 'L': 56500008, 'o': '1.4214000', 'c': '1.4206000', 'h': '1.4218000', 'l': '1.4202000', 'v': '1179', 'n': 32, 'x': True, 'q': '1675.3661000', 'V': '172', 'Q': '244.4558000', 'B': '0'}}
== 2024-02-26 17:50:00.642476 writeLog== | k线完结,{'e': 'kline', 'E': 1708941000467, 's': 'AGLDUSDT', 'k': {'t': 1708940940000, 'T': 1708940999999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56500009, 'L': 56500078, 'o': '1.4209000', 'c': '1.4206000', 'h': '1.4221000', 'l': '1.4206000', 'v': '3752', 'n': 70, 'x': True, 'q': '5333.4942000', 'V': '2774', 'Q': '3943.4967000', 'B': '0'}}
== 2024-02-26 17:51:01.608922 writeLog== | k线完结,{'e': 'kline', 'E': 1708941061557, 's': 'AGLDUSDT', 'k': {'t': 1708941000000, 'T': 1708941059999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56500079, 'L': 56500153, 'o': '1.4206000', 'c': '1.4199000', 'h': '1.4209000', 'l': '1.4190000', 'v': '3115', 'n': 75, 'x': True, 'q': '4422.6517000', 'V': '1381', 'Q': '1960.7333000', 'B': '0'}}
== 2024-02-26 17:52:01.361451 writeLog== | k线完结,{'e': 'kline', 'E': 1708941121260, 's': 'AGLDUSDT', 'k': {'t': 1708941060000, 'T': 1708941119999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56500154, 'L': 56500274, 'o': '1.4196000', 'c': '1.4186000', 'h': '1.4198000', 'l': '1.4175000', 'v': '4653', 'n': 121, 'x': True, 'q': '6602.3487000', 'V': '3880', 'Q': '5506.1337000', 'B': '0'}}
== 2024-02-26 17:53:03.041037 writeLog== | k线完结,{'e': 'kline', 'E': 1708941183001, 's': 'AGLDUSDT', 'k': {'t': 1708941120000, 'T': 1708941179999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56500275, 'L': 56500398, 'o': '1.4182000', 'c': '1.4169000', 'h': '1.4204000', 'l': '1.4162000', 'v': '7536', 'n': 124, 'x': True, 'q': '10689.5423000', 'V': '2172', 'Q': '3080.5651000', 'B': '0'}}
== 2024-02-26 17:54:01.794850 writeLog== | k线完结,{'e': 'kline', 'E': 1708941241768, 's': 'AGLDUSDT', 'k': {'t': 1708941180000, 'T': 1708941239999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56500399, 'L': 56500507, 'o': '1.4170000', 'c': '1.4160000', 'h': '1.4192000', 'l': '1.4160000', 'v': '5611', 'n': 109, 'x': True, 'q': '7953.5460000', 'V': '3316', 'Q': '4701.6490000', 'B': '0'}}
== 2024-02-26 17:55:00.103332 writeLog== | k线完结,{'e': 'kline', 'E': 1708941300063, 's': 'AGLDUSDT', 'k': {'t': 1708941240000, 'T': 1708941299999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56500508, 'L': 56500677, 'o': '1.4156000', 'c': '1.4136000', 'h': '1.4157000', 'l': '1.4116000', 'v': '6933', 'n': 170, 'x': True, 'q': '9798.8858000', 'V': '4051', 'Q': '5725.0674000', 'B': '0'}}
== 2024-02-26 17:56:01.532703 writeLog== | k线完结,{'e': 'kline', 'E': 1708941361421, 's': 'AGLDUSDT', 'k': {'t': 1708941300000, 'T': 1708941359999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56500678, 'L': 56500828, 'o': '1.4138000', 'c': '1.4163000', 'h': '1.4169000', 'l': '1.4108000', 'v': '6604', 'n': 151, 'x': True, 'q': '9333.8349000', 'V': '3115', 'Q': '4402.9185000', 'B': '0'}}
== 2024-02-26 17:57:00.657880 writeLog== | k线完结,{'e': 'kline', 'E': 1708941420530, 's': 'AGLDUSDT', 'k': {'t': 1708941360000, 'T': 1708941419999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56500829, 'L': 56500974, 'o': '1.4165000', 'c': '1.4189000', 'h': '1.4206000', 'l': '1.4154000', 'v': '8576', 'n': 146, 'x': True, 'q': '12156.6821000', 'V': '5984', 'Q': '8484.3660000', 'B': '0'}}
== 2024-02-26 17:58:00.455223 writeLog== | k线完结,{'e': 'kline', 'E': 1708941480330, 's': 'AGLDUSDT', 'k': {'t': 1708941420000, 'T': 1708941479999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56500975, 'L': 56501127, 'o': '1.4184000', 'c': '1.4162000', 'h': '1.4200000', 'l': '1.4152000', 'v': '6189', 'n': 153, 'x': True, 'q': '8775.5767000', 'V': '3572', 'Q': '5066.7506000', 'B': '0'}}
